"PID";"Original tittel"
"190B8415-DDF7-4E4F-8BCD-200C236E9E10";"Acumen Publishing"
"1913BC3E-EE5A-4679-9F6A-BC9E9ABB1D85";"International Organization on Technical and Physical Problems of Engineering"
"191646F8-CFBC-4E85-BF6B-729CAE8CA56A";"Society of Ethnobiology"
"192B0675-C22A-42CA-A796-7F1DAAC35D47";"Ionia Publications"
"193B0CE3-3A09-4C9B-880B-D73CEA878B00";"Minerva Kustannus"
"193EEAFE-42E4-4C8C-8CE3-8928304D0633";"Lexington Books"
"19523D83-5827-4D82-B2C8-D0207A520C46";"Prometheus Editrice"
"19627925-7C1A-41F6-9418-721D313B509C";"I.B. Tauris"
"1973CA65-3EB6-4B22-9EE1-813C6F39D2EC";"Bonner Amerikanistische Studien (BAS)"
"19807804-231C-403F-8C3D-BB4C48ABBDA3";"American Society of Civil Engineers (ASCE)"
"19968DC3-116C-4DA2-AC95-EE5BBDE744BB";"University of Windsor Press"
"19AFCD9E-6076-45F4-A1C7-CD335267C969";"Charles Scribner's Sons (Scribner)"
"19B7273E-B886-40ED-A560-AC8B731A952E";"Verlag Karl Alber"
"19B7EF11-E60C-4FC6-9B54-B25894891B36";"Centre for the Study of Communication and Culture (CSCC)"
"19BF74C2-F50B-418E-B5CB-86F57CF3AECB";"Springer Publishing Company"
"19CF64AE-C4D0-402D-9504-8A93BE3284DC";"Aros Forlag"
"19D8EFFE-5439-4D7E-B2B5-674C4E270E90";"Mechatronic Systems and Materials"
"1A02B115-C29D-45EE-B519-73C63D15C1AB";"Raw Nerve Books"
"1A3E2147-E791-46F4-9276-4E3A7B339557";"Archaeopress"
"1A8909B0-BD5A-4324-B986-A57CAFBA39C5";"Orkney Heritage Society"
"1AAEA96A-EF10-407B-8E1A-289F98F49ABE";"American Society of Limnology and Oceanography"
"1AC66F4E-2EC3-44D1-A589-E952074DE7CE";"I-Tech Education and Publishing KG"
"1AC809FB-444E-4AE3-BB55-897DFAB8F0FB";"Basler Afrika Bibliographien"
"1ACFC382-45A6-4456-BB13-71DFFE34B5F7";"Nordic Academic Press"
"1AE0BA90-13DF-49AB-9846-E0E5279ADBA7";"Ernst Reinhardt Verlag  GmbH & Co KG"
"1AECC1F8-AC51-4603-A3F4-B23B619FECDE";"United Kingdom Institute for Conservation"
"1B11AFCA-8D29-4194-AF8E-DF7B9F6D007D";"Éditions Michel de Maule"
"1B142327-B793-4432-A11E-83FB5C424147";"Springer London"
"1B4E3891-0688-42AD-8326-5D5A6517FF13";"Zinatne"
"1B4EF403-D2AC-4F40-A55A-AA65FCFCAA43";"Jap Sam Books"
"1B54738B-9674-4DA6-86C2-EC00E29A07A1";"Lovisenberg diakonale høgskole"
"1B80747D-9451-4553-863B-A11848005043";"Berkshire Publishing Group"
"1B9368BB-9897-4907-9F44-4E23F53DF2B4";"CRV"
"1B99ACC7-D31F-4A4A-968F-CE624B2518E4";"River Publishers"
"1BC4F167-6BA2-43FF-8573-82DB2A0F7D92";"Wissenschaftliche Buchgesellschaft"
"1BD245DB-58A0-433F-AD2A-738B6F79346C";"Springer Science+Business Media B.V."
"1BDA844A-C249-4B2A-A0ED-B90A493C0083";"EFL University Press"
"1BE139EC-37E5-4F19-8FDC-618ACB6A8A09";"Forlaget Alfa"
"1BE3B27B-EC4F-4279-939E-D58B8AE15967";"Nordisk forening for leksikografi"
"1BEF4EB9-4C64-437D-AE62-48C96FF8801B";"Temple University Press"
"1BF3207E-5DBB-4DA0-9D3A-4543B8F7D761";"Editora Relógio D´Água"
"1BF9A140-5EA8-4BAA-982B-B214CB0DB9E0";"Schmidt-Römhild"
"1C061346-DF60-4358-8766-00B6C0B7CA3D";"Fudan University Press"
"1C0ED626-DE49-4E63-8CA2-9B9ACB775CB2";"Ian Herbert"
"1C1EEF8B-B0DE-411F-BDCA-84A22A26A212";"Inter-Varsity Press"
"1C771750-0B04-423F-96EA-973EC536DF8A";"KyungMoonSa"
"1C8F2605-FCD6-42E3-860D-61AF6DF13D27";"Verlag Otto Sagner"
"1CB105D2-DF78-4D12-865E-7C5FE688EB3B";"Irish Texts Society"
"1CCDEBD2-942F-458F-9561-0180D3A0D017";"Clueb"
"1CE025BE-836A-4678-BAA9-A259E484ED39";"CASAS The Centre for Advanced Study of African Society"
"1CF3F683-C28D-4655-9F9A-BDCDE35B6285";"Presses Universitaires de Caen"
"1CF5C39A-68B2-422F-AD5C-0B53CE3A5E4A";"Palmenia Centre for Continuing Education"
"1D0F3B3C-0A8E-453D-A7F9-4087320919F0";"Psychohistory Press"
"1D27FABC-2EC5-458C-B871-E0E829CBE89C";"Association for Scottish Literary Studies"
"1D2CDC07-F7DF-4CAD-A3FD-A004C83BF0DC";"Victorian Studies Association of Western Canada"
"1D2DC73A-A0B0-40E2-AF1E-06A9DE959BDB";"The Genetics Society"
"1D3AC941-4D57-4DCC-9394-238149F18E23";"Editura Polirom"
"1D3F1BB0-2A22-45DF-9C72-A7BA564467A3";"British Society of Master Glass Painters"
"1D679FE5-4A6A-4898-94FE-5E1FC2C36CDD";"Reichert Verlag"
"1D7D728A-251D-45EE-80FB-B7C333376A09";"EdiPUCRS"
"1D7FD681-43C3-4159-9BDB-09C5D54D1FF0";"Karolinum"
"1D87615B-F2A6-43D3-9FAE-B0ABA124678D";"Transport and Sustainability"
"1DB48255-D41B-4265-8984-0F9D502E288A";"Norsk Regnesentral"
"1DBE1D47-53B8-4862-A2BF-6C0870A62224";"AMS Press Inc."
"1DC10E4E-AB5F-4D63-B064-A7FA6E234334";"Hal Leonard"
"1DC9BBF0-47D5-4BA6-B75E-7967959F2383";"Aakar Books"
"1DCE62F1-6890-4B0F-8A5E-86652F2DAC99";"Editorial Planeta Colombiana"
"1DE64807-FAC8-4E95-BDE4-66AD7C19C4EA";"ITDG Publishing"
"1DEAE35A-6C44-406E-9D5B-8E0B26A7BA8D";"Centre d'Etudes Linguistiques"
"1DEE4821-9F1C-4482-A234-2C76F2138C97";"Film Philosophy"
"1DFA0CD4-A87E-4FC8-9568-D6C7906A2D76";"Karthala"
"1E0AA21D-A0C2-41CB-996A-3C5C3F3F9FC2";"Gesellschaft für Informatik"
"1E179352-1CB7-4366-81F0-3DCCEE17236B";"Centre for Concurrent Enterprise, Nottingham University Business School"
"1E29166F-526E-4C90-9E52-480F17C68952";"Wissenschaftlicher Verlag Harri Deutsch GmbH"
"1E47F1EC-843E-450D-977F-07440CB58DFB";"Edition Diskord"
"1E499212-E767-443E-9DBE-904CA735AF1A";"Sismel: Edizioni del Galluzzo"
"1E5C0BC7-403D-40F0-9A34-3D17F2C7C6F0";"Palme publications"
"1E6ADF65-CE7C-464E-BDC5-8044DF656110";"Lund University Open Access"
"1E7CE915-1B4C-420E-9E3E-71637A4EC966";"University of Ottawa"
"1E853A4E-1B68-4FD7-82FE-6D90FCBC404D";"English Place-Name Society"
"1E8A28BC-6B09-436A-954B-9DDF752D2525";"Huia Press"
"1E9C4506-6AA6-4F1E-9537-D4A2A4488A5D";"Folio-Verlag Dr. G. Wesselkamp"
"1EABA42F-7240-4ED4-B459-D51077035042";"Beijing Normal University Press"
"1EAC2A9D-C0F4-4393-B49C-6CC5A534FFA1";"Buske [= Helmut Buske Verlag]"
"1EAFEEE4-2BF5-489D-BF91-EDD62798043B";"Quae"
"1EC79F22-8900-4D74-BB64-AC5736D13888";"Research Centre for Evacuee and War Child Studies"
"1ECC9EA9-7014-42C3-8E66-057993697D2E";"Palatina Verlag"
"1ECE5636-D25E-4C6A-8DF3-8B0B3C3CE408";"Nomos"
"1ED0323F-F4FB-4B59-A980-E293D147EBB2";"University of Toronto Press"
"1ED691D7-D72D-47D2-A328-FF6B3177EED2";"Honoré Champion"
"1EDD1FEC-B0F9-49E9-B598-50D8E614E925";"Hyphen Press"
"1EE92B8D-34B0-4B2D-BC4C-BF67D0A82711";"International Union for Health Promotion and Education"
"1EF66FA5-09A3-4997-A842-03F68458EDDF";"Editorial de la Universidad de Costa Rica"
"1EFF4970-8B16-4041-BD78-E3D12DA06871";"Deutscher Vereinigung fuer Wasserwirtschaft, Abwasser und Abfall"
"1F0B732A-369A-43C5-B2C5-6ACF06AE4B26";"Bioversity International"
"1F614A8C-C977-4BF4-A299-CF5888CC955B";"Verlag Thomas Dersee, Strahlentelex"
"1F65D04B-A0A7-46DC-8CAB-353255923DF0";"Unipub forlag"
"1F806B57-7FF1-48A9-8F4D-5856BAE514EC";"Council for Social and Economic Studies"
"1F810CA5-DADC-4392-8D58-E321B10F3786";"Scientific Association for Infocommunications"
"1F896A65-2FE6-4B17-9202-2850551A2210";"GlassHouse Press"
"1F9569D8-D7D2-4F44-A680-7F461BF99479";"Wolf Legal Publishers"
"1FF0F836-8B9D-4802-85C6-C71237667678";"Heidelberg Press"
"1FF95755-5F13-4D10-B18F-64014557C8EE";"RIL - Finnish Association of Civil Engineers"
"1FFF0C44-82D1-44BC-8411-F61D680A15F9";"Graduate School of Fine Arts"
"20168BFE-0BB3-4A1D-9862-D2B50A4B75BA";"Information Science Reference"
"20249CB2-8B72-42EE-889C-A264E41203A1";"Norsk institutt for naturforskning (NINA)"
"2024A014-2EE0-4ED4-BA8E-5E2A0E5F34E1";"Bentham Science Publishers"
"20353CB3-FFF9-440B-B9BB-2BB08D71408D";"Editions universitaires europeénnes"
"2064CDF2-07AC-4886-B93D-EF2763BF8CB5";"Edizioni FrancoAngeli"
"209DC72E-849B-4A87-A7B6-16AF2FBF49D9";"OceanSide Publications"
"20A4C1A4-1B17-4F7F-9CBF-C80C47688C26";"EG Press"
"20A75984-6E3B-4C7B-998F-6DDD0AE70DF8";"Universitatea Babes-Bolyai"
"20AF29A9-B903-42A3-A293-E625D0EDB28F";"Burleigh Dodds Science Publishing Limited"
"20BDC2D8-B856-4E7C-80CF-B8EEA4F346FB";"jovis Verlag GmbH"
"20EB1AFC-B8AE-4CCD-BCCD-07CE7F7322A8";"CRC Press"
"21007E22-5427-4B51-A2D8-3C45194719F4";"American Water Works Association"
"2128E580-82AC-495F-AB1A-FB48723B2857";"Dept. of Languages and Literature, Eastern New Mexico University"
"2138953B-BAB7-4246-8269-1579699C6CD8";"Instituto Colombiano de Antropologia e Historia"
"215C085D-05B6-4B3B-9036-FEEFD60B9AE6";"Chr. Michelsen Institutt"
"215D43A8-D505-48FF-996C-F0B513CE344D";"Springer-Verlag New York"
"21771326-6D8E-4BD2-8680-C7F0C1B2520C";"Physica Verlag"
"21907001-EB54-4095-92CE-C3CE63FB7F2D";"Harvey Whitney Books"
"2195947F-4887-4765-8A90-BE7C9FBAC69E";"University of Westminster Press (UWP)"
"21C724A7-4485-4428-AA6A-24880C8D15BA";"Springer Gabler"
"21D21956-C040-4A02-9D3C-DFDDFF6D337F";"European Systems Engineering Conference"
"21DFFCE4-F225-4B2E-91B2-C17AB4B84B5B";"International Project Management Association"
"21E09A1D-9E17-41A0-B4BC-8607F4CA3365";"E and D Vision Publishers"
"21EC3393-7809-48E1-9AC6-508093094BB0";"GPM Deutsche Gesellschaft für Projektmanagement e.V."
"21EEC615-4A3C-4B1B-BCED-6097BADD55BD";"The Design Society"
"21FFCB12-EC4E-4689-8D97-18762479A3C1";"Dafolo"
"220EBE3D-B955-4843-A73E-EE23F6B7E276";"The CYC-Net Press"
"221947C2-B9CD-470A-B05B-2F5B4CF779F1";"Aratake Shuppan"
"227D990C-122D-4B1B-8075-D717B8CBA1C1";"Linton Atlantic Books"
"22A2B87E-FA1B-4437-BCC5-F69836A18C76";"International Scientific & Technical Encyclopedia"
"22BBB37A-1188-4965-9ECF-7506310BDCE9";"American University in Cairo"
"22CDC25A-B5DE-4C7C-B33B-63FBA56F838C";"Homo Sapiens Ediciones"
"230FDAF0-D932-4C7E-88F2-253F40830D64";"Bonner Köllen Verlag"
"23145235-5EEA-46CC-9258-3D660BAA7845";"General Egyptian Book Organization"
"23457965-BC01-4929-8821-8BE00A03231E";"Rawat Publications"
"234D50E6-2C6B-40D3-BCD6-EEBEFE35904C";"RADMA, Research and Development Management"
"235AF47A-6C90-47DB-BACA-8D5F79809D14";"Wageningen Academic Publishers"
"239F1C9D-8585-4961-B96A-05B4CEBCAF6B";"Oxford University Press"
"23A36175-0CFF-4215-8F5B-A86B84158245";"International Institute of Refrigeration"
"23B7733D-1F50-45A6-ACB8-5BF79FB52409";"Leo S. Olschki"
"23D1D6A5-3699-4BDB-AD09-5B08F46AD86C";"Vega forlag"
"23EF7655-8591-4EDF-B7C8-B32D0B250D1D";"Studienverlag"
"23FCE3F1-C224-45D3-B1CC-943B454A31C0";"Margraf Publisher"
"240C22D8-5355-47A2-8042-F093F67A4BE0";"Shanghai Education Publishers"
"243DB439-031E-4FF4-9C2A-DA7F250C8FE4";"Andresen & Butenschøn AS"
"24621AE7-3128-42B2-99F6-A5E4DBBB3989";"Statistisk sentralbyrå"
"24C1DB68-DA02-4D0F-B701-D5391AD93FB6";"Det norske språk- og litteraturselskap"
"24C76AA5-8F56-481D-BAA9-16EBDEA35663";"Institute of Marine Engineering, Science and Technology"
"24E20041-BE24-4EE9-93C3-1AAC6DA7A40A";"University of Tampa"
"24E35BD7-5B3A-43C6-B9D2-39CB26F44FA6";"Karlstad University Press"
"25062B67-DF23-4A0E-890D-9B59CE972ED8";"Dalian University of Technology Press"
"251C0BD9-14E4-4303-9549-BD67EE4EEECF";"Academia adacta"
"2532B2A3-177D-49FC-BA16-00B8176E2A66";"Munshiram Manoharlal"
"25395226-BC30-4638-821D-9379A8D860F1";"Westview Press"
"25415D34-9019-46C5-AF0E-DEBA14B34C3E";"Institut für Volksmusikforschung und Ethnomusikologie, Universität für Musik und darstellende Kunst Wien"
"254E2734-747E-498B-9862-6F50AB6DAFC9";"Chandos Publishing"
"254FDF14-875E-47F2-90BD-31D1ED14C93D";"Calwer Verlag"
"25600DC0-FE24-498D-B4BE-A3536CDB606C";"Foundation of Clinical Oncology"
"256D0E11-B85A-4C51-A747-6AD5E9EC3B02";"Pergamon Press"
"2574A080-9639-4CF4-B070-94BDA9CE3DA9";"Frontiers in Cell and Developmental Biology"
"257687F0-0650-4600-9958-E3C699669953";"Nakladatelství Oeconomica"
"25781916-47D6-4A28-B5C1-AD77BDE9DE2E";"Scottish Society for Northern Studies"
"2578CF1A-7B0F-4B5C-848B-85079FD90547";"Bowes & Bowes"
"258388CF-CB4F-491C-A62D-BF3885A22B7D";"Edipurcs"
"258682ED-0F92-414A-98BF-B66D145E60F2";"ORL Medical Publications"
"259FD099-74BA-4B61-B66C-692654BACBB8";"Languages at the Crossroads: Training, Accreditation and Context of Use"
"25EBBC1E-C8CA-4945-AE8E-E63433326BED";"New University of Ulster"
"25EE92D1-1182-42C4-84DA-CC9276D531B8";"Editorial Trillas"
"260A3775-9636-44C1-8744-C5130F421771";"KRK Ediciones"
"260A9C70-04FA-498A-964D-27901171FB9E";"Schildts & Söderströms"
"2626E3BA-6C09-4BFB-AA1B-63D7E983E590";"Han'guk Haksul Cheongbo (Korean Academic Information)"
"2629070C-5508-47B1-ACC7-FF0800B92B0B";"Stauffenburg Verlag"
"262F12CC-1FC9-431A-B27E-14C0038ED75D";"Forest Products Society"
"2633C098-53DF-4401-ADC7-CDA8C5C1AEDD";"NSU Press"
"263491EF-C15F-4C98-978E-6DD569DA8C59";"De Forente Nasjoner"
"26403139-DCA4-43A3-907B-3D9746B2CC44";"Ediciones de la Casa de Velázquez"
"26459A7B-7034-4E88-B507-1913B11F819E";"PsySSA Press"
"2688BF28-25A1-43FC-8C93-284F0A8B7625";"International Council of Museums Committee for Conservation (ICOM-CC)"
"268F6743-153D-4C41-AC27-2593030DF27E";"Éditions du Seuil"
"2695741A-5C7C-4CB2-9451-AD5E595F27EB";"FEUP edições (Faculdade de Engenharia da Universidade do Porto Edicoes)"
"269E37C5-BCAB-4BD4-893B-B1CE777053E2";"International Microelectronics and Packaging Society (IMAPS)"
"269F3678-505D-4C32-ACBE-5C60292E8DD4";"Communitá di Bose, Magnano: Edizioni Qiqajon"
"26A98D88-76B0-4377-B959-FD0999642222";"CSPG Memoirs"
"26BDF184-9D44-4FD0-A084-453F1DCE4F4C";"Misjonshøgskolens forlag"
"26C6C9F7-BBE7-4791-AE52-8112EFF0E889";"Uitgeverij Verloren"
"26EC60FC-5978-44B8-AF45-5CBF1180C7CD";"Society for Mining, Metalurgy and Exploration"
"26F211E0-80D3-406B-A312-F478E5C606E7";"Middlesex University Press"
"26F94708-C69C-4DE0-8EE6-5193FF03F93C";"Kachere Series"
"273FCA2D-C75D-49A3-9EE1-040C23872790";"Mesogea"
"275331F3-0567-4953-81D1-0FFC47CF3ACF";"Századvég Kiadó"
"2771C68D-3F2E-4EDE-89EF-D702131EFCC2";"Quadrant Magazine"
"277390A2-6893-4213-B9CF-60B46833910A";"Academy of Marketing"
"27E4BEAC-8615-49BB-8946-BB0AD6002CAA";"Hermes Science Publications"
"27FC1420-18FE-4604-AF43-17DF35FA04FB";"University of Wales Press"
"2804259A-F732-4B1F-837B-BF8A640418FF";"Motilal Banarsidass"
"2811A94D-DEA3-4973-A382-5799BCAE4E82";"Chadwyck-Healey"
"28203B66-F528-4205-8F71-2E3D982B780F";"Karnac Books"
"282E9F54-824D-4BF8-A756-B690DF78F606";"John Benjamins Publishing Company"
"28451E01-D965-4216-92A3-E2E62588779B";"Wilhelm Braumüller"
"28A14CE9-D76F-4BBD-8BD4-C68C391E563E";"Houghton Mifflin"
"28BD6440-0424-4565-94C8-D75D45E4ED65";"ISA - International Society of Automation"
"28C64894-F9DF-4F14-A661-818B77D4F0F3";"Australian Academic Press"
"28DD05D1-AA40-4B58-8C59-F6B701C9590B";"Cambria Press"
"28E711AC-5D83-4544-A108-FC95F9D986E5";"University of Nebraska Press"
"28EBF583-D537-4D24-BABB-1428632233AA";"Genueve Ediciones"
"290013DA-EEA6-4F0C-9A70-B6308035F398";"Acton Publishers"
"29010176-197C-4C51-9939-82E1939213E1";"De Gruyter Open"
"290284CB-0599-46FE-A819-2EFEE4072131";"Antarctic Research, a European Network for Astrophysics (ARENA)"
"2913419E-DEF3-4C68-BFD7-BEC92B244B05";"Princeton University Press"
"2928A381-9DE5-41BD-BE4F-2BA9F48753FA";"STAMI - Statens arbeidsmiljøinstitutt"
"29300B3E-52E0-49BD-8753-335B8764F609";"Ardis Publishers"
"2951443E-52DC-4954-AA64-7473D582A0BA";"Norsk Forening for Fjellsprengningsteknikk"
"2956AEE8-F80F-4B77-9006-B26518AB3263";"TOAEP - Torkel Opsahl Academic EPublisher"
"296A8F48-7578-48F6-9BAF-D2CC0146FAD2";"Moskovskij pedagogicheskij gosudarstvennyj universitet"
"29719134-0C80-43E7-B6F2-4FFE9CFFB41B";"Historieforlaget AS"
"298F1D2F-14A5-40E1-91B4-32672B1670B5";"St. Petersburg State University of Aerospace Instrumentation (SUAI)"
"2999E674-BD62-4B6F-8019-46E3FCE107E9";"Campo das Letras"
"299A423F-CEF9-4FB8-B625-BD492D8BDD5D";"Archeopress"
"29B48807-A6C0-4758-8DFE-89D0769E68F1";"Libreria Universitaria"
"29CAA7F1-F1E6-4C63-A009-30D055BFBC49";"Blackwell Publishing"
"29CBE5D6-D871-416F-AF6A-9CBF64BFA2A7";"Alliance Publishing Trust"
"29EF761C-638F-438C-B583-8FF8442428EE";"Akademika forlag"
"29F92582-8648-4F55-BB95-C35F7CBFEF13";"Atlantis Press"
"2A16EA9F-A7D4-41C4-986D-44D0F13A750E";"Museum Tusculanums Forlag"
"2A35028F-8D57-45B6-AC1C-E2DDD727A065";"Les Éditions du CTHS"
"2A3F415A-CD6C-4BC4-9324-5776F526A23A";"Cambridge Scholars Publishing"
"2A617309-4903-4F98-B639-B55355F2537A";"VU University Press"
"2A75120E-B7FC-4D69-9692-0334F910234E";"European University at St. Petersburg"
"2A7E01D2-4E27-40F5-9179-37BF2687F888";"Parlor Press"
"2A8D9BA0-8190-418D-8FC4-172ED2EADFDA";"Academic Publications"
"2AD0FC17-2ED7-469C-88FA-6082A1C1AE94";"St. Jerome Publishing"
"2ADF45AD-BDB6-423D-8FA3-36E07605F7A8";"Dept. of English,  Sonoma California State College"
"2AEF05BC-B9AF-4464-8539-B2305E83448D";"Asia-Pacific Society for Computers in Education"
"2B0017B7-3510-4864-BD21-08093749F71D";"Fundación Biblioteca Virtual Miguel de Cervantes"
"2B38F065-B3E6-4061-9F0C-0BA1287EEAFF";"Aalborg Universitetsforlag"
"2B39C050-3089-4BFF-9865-74F9E425F0FC";"École Polytechnique Fédérale de Lausanne"
"2B5F0651-C894-40DC-BE17-C76D01E053BF";"Tallinn University Press"
"2B7BF211-6E55-4ABF-96C5-198782808642";"University of Regina Press (URP)"
"2BA3169B-C9AC-4C0D-BE86-514A0AEC2563";"Max Niemeyer"
"2BB1B241-9EA2-4166-89C7-3E7CF96634E2";"Geological and Mineralogical Association of Canada"
"2BB1C24F-A882-48A0-8BC7-295FE27D0AB6";"Oulu University Press"
"2BB939C1-7225-47FE-AE54-8D9AF5E87311";"Bloomsbury Academic"
"2BCCFC78-C4F6-411E-B810-A8899C7A149F";"Najdiplomovky"
"2BCD55F1-6A92-4B57-9B7D-2F78B555A5FD";"Wiley-Blackwell"
"2BECDC51-B8F9-41FF-B53E-A8D0059B17FB";"Modern Language Association of America"
"2BF89BB4-8993-4274-AECF-A58C6BAFA2D8";"NRC Research Press"
"2BF9D81C-0041-437A-8CCA-A9C5822CEA93";"Aletejja"
"2C19693E-7771-4ABB-AC10-AA2B23801B75";"Pendragon Press"
"2C26EB7E-B93B-45B8-A5CE-AACBE2B86448";"Harvard University Press (HUP)"
"2C2FB9DC-F479-4F6D-A328-B68CC13B03F5";"Edge Publishing Group Limited"
"2C358CC0-765F-4B4E-9089-E02E91C2B9F1";"Zero Books"
"2C5F8837-D7B4-4904-AF83-027BAB06DE79";"Kunstakademiets Arkitektskoles Forlag"
"2C845202-EA5A-45A9-81EE-D1F25FAA4AC1";"Torrey Botanical Society"
"2C8D1BB2-5B87-44D5-B798-DE5D4353A5E3";"Haworth Press"
"2C8D2C82-244A-4D09-8CB3-DAAA6C274AC3";"University Press Limited"
"2C90520B-CB6F-4285-833A-4AF4A679B02B";"Oxbow Books"
"2C9F8ADD-AFA7-45DB-AC52-562B0CA6DF3F";"Gallimard"
"2C9F9067-DAA7-4362-BA3F-9691C4CA227C";"Captus Press Inc."
"2CA2E9FD-B88D-4D55-9A2E-2FCFD2CC323A";"Australian Centre for Geomechanics"
"2CA70D2E-FBE8-49C0-A550-2A7D42935EDD";"Jane Jacobs is still here. Jane Jacobs 100. Her legacy and relevance in the 21st century"
"2CBDAADA-EF51-4DB9-BCEA-E08371CB0A35";"SVT Press"
"2CC45324-45FF-4099-8D6F-4F56FBD137AF";"Institute of Law and Public Policy, Moscow"
"2CC4C449-78BC-4FA1-8DE3-6B96785C83F2";"Duculot"
"2CF3E774-5D80-4199-A89C-F8BC9B8B28FF";"Center for International Development and conflict Management (CIDCM), University of Maryland"
"2CF5D24A-C503-430B-BEB1-D69F64274D67";"Palacký University Olomouc"
"2D14509C-9B61-41D6-8500-970F57A31EB9";"ENTIMEMA"
"2D3E2C32-1E4D-44BF-B996-BBFFAA318BA4";"Getty Conservation Institute"
"2D61F5A7-D9F9-4650-A8A6-BD96E94A5757";"Octaedro"
"2D66687D-5B58-4569-9068-D7E0E6166902";"ArtHub"
"2D67D989-4CBA-49D2-A35D-EDC157FF180D";"Kendall Hunt"
"2D6B8517-A7F5-471A-B253-85D0FDAC1C7B";"Maney Publishing"
"2DA094CC-8EAE-45A6-949D-DACE8BE3BE17";"Brepols"
"2DA5C8BA-E875-4FE1-B54F-4EA27F0B8FBA";"University of Warsaw Press"
"2DB34A7E-A1AD-46CC-B69C-14ADA60C58FF";"Riksantikvarieämbetet"
"2DCBBDED-2AB1-4036-BA65-0BBB1B2BE3FB";"Iwanami Shoten"
"2DE8465F-6B1B-4ABD-B77B-7BB512DFC87C";"Horizon House Publications Inc."
"2DEFB474-B414-460B-9FC4-9BD9FBA91C68";"C.H. Beck"
"2DFD2A7E-B15E-451A-8415-BA9B7A0617A4";"CABI Publishing"
"2E2A1140-857A-4084-A0B0-40B97F89C705";"Powys Society"
"2E56B81A-540E-4C31-8A10-8D6EB1A9AA2F";"Morfem förlag"
"2E689318-422B-45D7-9D1A-A53905A0893D";"Landbruksforlaget"
"2E6A8222-2C31-4C58-960B-80AAE24D2A72";"Degerler Egitimi Merkezi / Centre for Values Education"
"2E74F3F8-7696-414C-AB4F-CCDD9B8A38B8";"The European Network Against Racism"
"2E76C47E-953B-4229-BF64-83CD2B9D9750";"Éditions du Sandre"
"2E7C9024-8BB3-42A4-AF0A-35826C95D8A7";"Wydawnictwu Adam Marszalek"
"2EAB16C1-51EB-4840-9419-F9B6DE433385";"Berliner Wissenschafts-Verlag"
"2ECCCE98-D6F3-4331-B7D9-3F17839942D0";"Geografisk institutt"
"2EDE8B85-552C-4AD8-BB4C-FF3F5941C796";"Human Factors and Ergonomics Society"
"2EE1AD12-6BA9-476D-8735-671CE4B57185";"Northern Experiments"
"2EEFFFE3-5AB7-481C-B8B0-01C4F18817C8";"Izdatelstvo Petrozavodskogo Gosudarstvennogo Universiteta"
"2EF7768E-ED51-4E6F-B90E-6EF98FCADF25";"Norsk Polarinstitutt"
"2F18AB2D-3B55-43E7-99F7-88DB8D2AEDA1";"Xpert Publishing Services"
"2F2F29B3-D62E-44F0-B46E-A5A7588905AD";"Deborah Charles Publications"
"2F387041-0967-4338-87D2-B70A18474EB3";"Johns Hopkins University Press"
"2F82A24E-F2DF-4784-896E-1C3082EF275B";"UPDATE - Center for journalistisk kompetenceudvikling"
"2F89F5D8-FFD1-4C40-AB61-11450A0A6E09";"Pisa University Press"
"2F8DE1B9-F8AD-4668-9394-276F6FB44031";"Akropolis"
"2F9B07F1-E85E-4F29-BD78-6EA57F0777F8";"Centre national de la danse"
"2FAA28F4-67C3-44D9-AFA6-C7E021855C33";"Deutsches Archäologisches Institut"
"2FAAD511-70E5-40F2-99E9-CF0810E3AAB3";"Northern Kentucky University"
"2FB508A4-9CDC-4DD6-964B-BF40E85B3D3B";"Høyskolen for yrkesfag"
"2FD4E857-FF71-4FDE-A668-B4BCC749C185";"PapyRossa Verlag"
"2FD9E1BE-044B-44D6-B73E-70701C76B887";"IGI Global"
"301A053A-C258-4A2E-8196-8C47094150DD";"Centre for Bioethics"
"301A25B4-D7FE-4B3F-8CCB-A1F8E1D11F12";"Rotbuch Verlag"
"302DC704-88A7-42AD-B483-CA1B506D76C0";"Herder Verlag"
"303C7246-73F5-48E6-913C-6057A0C09929";"010 Publishers"
"30466F5D-2210-4C4E-BCD7-F379AB75A392";"Presses de L`Université Laval"
"307A32BC-FA27-460B-A4EE-0968A7104CA6";"Wydawnictwo Uniwersytetu Lodzkiego"
"30814D45-4F2F-44A7-BB5C-858A017FDDCF";"Hungarian Academy of Sciences"
"30835A41-CDCC-4160-8383-4D4894F67296";"Harvard Education Publishing Group"
"3089A15A-79F4-49DB-934C-AB395070735A";"Escola Superior de Hotelaria e Turismo do Estoril (ESHTE)"
"3095507A-B41A-466C-9F06-D2E9137989AA";"Sibelius Academy"
"30B97A58-9FEE-44CA-8A15-9BD1F563480B";"MDPI"
"30BF5451-728C-43BC-BBCA-EE22E7ED1FF4";"International Business Information Management Association (IBIMA)"
"30C2DD7C-37D2-4882-8A45-5043FD5EF638";"Ekerlids förlag"
"30CB4BF8-B344-47D3-AA59-444B2AA80D6D";"EA Kopper"
"30EB5312-754F-487C-B3DF-E6D122B7F9E3";"Solum Bokvennen"
"30F0E5C7-8FD3-476F-BC2E-209582159BE4";"Folke Bernadotte Academy"
"31246093-9645-4670-986B-E76A4569DFDD";"Kismet Press"
